Source,Target,Type,Weight,npmi
deixa,publicacoes,Undirected,5.00,0.1873
deixa,relatorios,Undirected,3.00,0.1649
deixa,centro,Undirected,3.00,0.0174
maior,rede,Undirected,6.00,0.0508
maior,analise,Undirected,3.00,0.0826
maior,parte,Undirected,9.00,0.2487
maior,ciencia,Undirected,4.00,0.1459
maior,empresa,Undirected,4.00,0.0692
maior,dado,Undirected,3.00,0.0228
maior,publicacoes,Undirected,4.00,0.1518
maior,grupo,Undirected,5.00,0.1892
maior,fechamento,Undirected,3.00,0.1736
maior,escala,Undirected,6.00,0.2225
maior,termos,Undirected,10.00,0.2979
descreve,fabio,Undirected,3.00,0.0165
descreve,corte,Undirected,3.00,0.1614
descreve,associacao,Undirected,4.00,0.0887
descreve,actante,Undirected,3.00,0.1625
descreve,tecnica,Undirected,3.00,0.1387
descreve,pratica,Undirected,3.00,0.1150
descreve,parte,Undirected,5.00,0.1518
descreve,centro,Undirected,3.00,-0.0243
descreve,relatorios,Undirected,3.00,0.1232
descreve,observacao,Undirected,3.00,0.1766
descreve,claudio,Undirected,10.00,0.0730
descreve,empresa,Undirected,4.00,0.0615
descreve,modelo,Undirected,3.00,0.0292
descreve,gente,Undirected,3.00,0.1533
descreve,financiamento,Undirected,3.00,0.1001
descreve,pesquisa,Undirected,4.00,-0.0250
descreve,secao,Undirected,8.00,0.3283
descreve,relacoes,Undirected,6.00,0.2562
dado,publico,Undirected,5.00,-0.0154
dado,conhecimento,Undirected,9.00,0.1613
dado,codigo,Undirected,12.00,0.2314
dado,fala,Undirected,3.00,0.0771
dado,aberto,Undirected,4.00,0.0755
dado,ciencia,Undirected,13.00,0.2029
dado,modelo,Undirected,23.00,0.2118
dado,acesso,Undirected,8.00,0.1473
dado,infraestrutura,Undirected,8.00,0.0868
dado,campo,Undirected,3.00,-0.0555
dado,tabulacao,Undirected,3.00,0.0326
dado,projeto,Undirected,3.00,0.0571
dado,centro,Undirected,7.00,-0.0299
dado,linguagem,Undirected,4.00,0.0533
dado,descrevo,Undirected,3.00,0.0220
dado,producao,Undirected,3.00,0.0527
dado,grupo,Undirected,4.00,0.0786
dado,pesquisa,Undirected,9.00,-0.0355
dado,fabio,Undirected,3.00,-0.0831
dado,parte,Undirected,4.00,0.0185
dado,cientifico,Undirected,6.00,0.0808
dado,inovacao,Undirected,4.00,0.0346
dado,vinculo,Undirected,3.00,0.0139
dado,computacao,Undirected,3.00,0.0187
producao,conhecimento,Undirected,3.00,0.1522
producao,centro,Undirected,14.00,0.2294
producao,cientifico,Undirected,19.00,0.4346
producao,publicacoes,Undirected,10.00,0.3080
producao,grupo,Undirected,11.00,0.3857
producao,pesquisa,Undirected,5.00,0.0409
producao,relatorios,Undirected,4.00,0.1999
producao,analise,Undirected,5.00,0.1814
producao,rede,Undirected,3.00,-0.0026
pesquisa,analise,Undirected,13.00,0.0849
pesquisa,inteligencia,Undirected,10.00,0.0498
pesquisa,artificial,Undirected,8.00,0.0092
pesquisa,etnografia,Undirected,8.00,0.0452
pesquisa,campo,Undirected,15.00,0.0685
pesquisa,inovacao,Undirected,7.00,0.0276
pesquisa,empresa,Undirected,11.00,0.0036
pesquisa,ator,Undirected,9.00,0.0073
pesquisa,investigacao,Undirected,5.00,0.0790
pesquisa,centro,Undirected,54.00,0.1963
pesquisa,ecossistema,Undirected,10.00,0.0101
pesquisa,negocio,Undirected,4.00,0.0279
pesquisa,publico,Undirected,18.00,0.0746
pesquisa,pergunta,Undirected,11.00,0.0668
pesquisa,universidade,Undirected,13.00,0.0877
pesquisa,rede,Undirected,8.00,-0.1124
pesquisa,parte,Undirected,9.00,0.0435
pesquisa,ponto,Undirected,3.00,-0.0633
pesquisa,questao,Undirected,8.00,0.1142
pesquisa,grupo,Undirected,22.00,0.2569
pesquisa,fapesp,Undirected,13.00,0.0495
pesquisa,publicacoes,Undirected,10.00,0.0836
pesquisa,ciencia,Undirected,8.00,0.0460
pesquisa,fabio,Undirected,10.00,-0.0209
pesquisa,parceria,Undirected,4.00,0.0134
pesquisa,brasil,Undirected,23.00,0.1232
pesquisa,instituicao,Undirected,7.00,-0.0206
pesquisa,infraestrutura,Undirected,8.00,0.0051
pesquisa,posicao,Undirected,5.00,0.0157
pesquisa,relacao,Undirected,4.00,0.0079
pesquisa,arranjo,Undirected,9.00,-0.0411
pesquisa,pesquisador,Undirected,9.00,0.0302
pesquisa,associacao,Undirected,3.00,-0.1192
pesquisa,linguagem,Undirected,5.00,0.0048
pesquisa,research,Undirected,3.00,-0.0199
pesquisa,fala,Undirected,3.00,0.0045
pesquisa,claudio,Undirected,17.00,-0.0444
pesquisa,informacao,Undirected,7.00,0.0640
pesquisa,verbal,Undirected,3.00,-0.0231
pesquisa,escala,Undirected,5.00,0.0048
pesquisa,tecnologia,Undirected,3.00,-0.1665
pesquisa,financiamento,Undirected,15.00,0.1373
pesquisa,corporacao,Undirected,8.00,-0.0546
pesquisa,gente,Undirected,6.00,0.0656
pesquisa,cientifico,Undirected,11.00,0.0835
pesquisa,relatorio,Undirected,7.00,0.0380
pesquisa,relatorios,Undirected,4.00,-0.0165
pesquisa,vinculo,Undirected,3.00,-0.0587
pesquisa,aprendizado,Undirected,3.00,0.0115
posicao,pesquisador,Undirected,3.00,0.0864
posicao,arranjo,Undirected,13.00,0.2303
posicao,parte,Undirected,5.00,0.1661
posicao,descrevo,Undirected,3.00,0.1350
posicao,rede,Undirected,4.00,0.0067
posicao,fala,Undirected,3.00,0.1901
posicao,corporacao,Undirected,7.00,0.1349
posicao,claudio,Undirected,6.00,0.0336
posicao,grupo,Undirected,3.00,0.1562
disponivel,investigacao,Undirected,3.00,0.2344
disponivel,acesso,Undirected,40.00,0.6544
disponivel,brasil,Undirected,3.00,0.0802
disponivel,claudio,Undirected,3.00,-0.0154
disponivel,secao,Undirected,3.00,0.2257
disponivel,unidos,Undirected,3.00,0.2406
disponivel,obia,Undirected,3.00,0.2471
disponivel,infraestrutura,Undirected,3.00,0.1108
disponivel,bluetalks,Undirected,3.00,0.1861
disponivel,trajetoria,Undirected,4.00,0.1303
ator,seguir,Undirected,37.00,0.3549
ator,segui,Undirected,4.00,0.1142
ator,actante,Undirected,18.00,0.3838
ator,associacao,Undirected,6.00,0.0760
ator,descrevo,Undirected,5.00,0.1251
ator,empresa,Undirected,3.00,-0.0355
ator,rede,Undirected,46.00,0.2958
ator,sigo,Undirected,9.00,0.2466
ator,humano,Undirected,23.00,0.3395
ator,centro,Undirected,4.00,-0.0553
ator,historica,Undirected,3.00,0.0992
ator,arranjo,Undirected,6.00,0.0301
ator,fabio,Undirected,4.00,-0.0132
ator,corporacao,Undirected,3.00,-0.0506
ator,claudio,Undirected,7.00,-0.0299
ator,computacao,Undirected,3.00,0.0561
ator,bluetalks,Undirected,3.00,0.0776
ator,campo,Undirected,4.00,0.0152
ecossistema,empresa,Undirected,18.00,0.2007
ecossistema,inovacao,Undirected,58.00,0.5499
ecossistema,inteligencia,Undirected,12.00,0.1950
ecossistema,artificial,Undirected,10.00,0.1553
ecossistema,questao,Undirected,4.00,0.1265
ecossistema,claudio,Undirected,20.00,0.1063
ecossistema,modelo,Undirected,5.00,0.0167
ecossistema,pergunta,Undirected,5.00,0.0835
ecossistema,historica,Undirected,5.00,0.1571
ecossistema,fala,Undirected,6.00,0.1998
ecossistema,bluetalks,Undirected,5.00,0.1341
ecossistema,infraestrutura,Undirected,4.00,0.0264
ecossistema,vinculo,Undirected,11.00,0.2232
ecossistema,relacao,Undirected,5.00,0.1416
ecossistema,universidade,Undirected,9.00,0.1134
ecossistema,fapesp,Undirected,5.00,0.0343
ecossistema,termos,Undirected,3.00,0.0400
ecossistema,corporacao,Undirected,3.00,-0.0603
ecossistema,seguir,Undirected,3.00,-0.0353
ecossistema,arranjo,Undirected,5.00,-0.0031
ecossistema,brasil,Undirected,8.00,0.0834
ecossistema,centro,Undirected,6.00,-0.0183
ecossistema,parceria,Undirected,3.00,0.0803
ecossistema,pratica,Undirected,4.00,0.0786
ecossistema,relatorio,Undirected,3.00,0.0377
ecossistema,codigo,Undirected,3.00,0.0640
obia,parte,Undirected,3.00,0.1703
obia,grupo,Undirected,11.00,0.4427
obia,observacao,Undirected,3.00,0.2624
obia,brasileiro,Undirected,5.00,0.3407
obia,inteligencia,Undirected,10.00,0.3488
obia,artificial,Undirected,15.00,0.4140
obia,vinculo,Undirected,7.00,0.3278
obia,campo,Undirected,6.00,0.2270
obia,etnografia,Undirected,3.00,0.1859
obia,parceria,Undirected,8.00,0.3943
obia,gente,Undirected,5.00,0.2391
observacao,segui,Undirected,3.00,0.2013
observacao,fabio,Undirected,3.00,0.0781
observacao,claudio,Undirected,3.00,-0.0001
observacao,entrevistas,Undirected,20.00,0.4817
observacao,documentos,Undirected,7.00,0.3651
observacao,campo,Undirected,14.00,0.3419
observacao,seguir,Undirected,3.00,0.0982
observacao,analise,Undirected,5.00,0.2073
observacao,etnografia,Undirected,3.00,0.1617
observacao,actante,Undirected,3.00,0.2242
financiamento,corporacao,Undirected,8.00,0.1225
financiamento,centro,Undirected,6.00,0.0435
financiamento,recursos,Undirected,6.00,0.1948
financiamento,claudio,Undirected,5.00,-0.0194
financiamento,pesquisador,Undirected,3.00,0.0581
financiamento,infraestrutura,Undirected,3.00,0.0496
financiamento,inovacao,Undirected,5.00,0.1526
financiamento,publico,Undirected,12.00,0.2023
financiamento,fapesp,Undirected,5.00,0.0948
financiamento,instituicao,Undirected,3.00,0.0417
financiamento,empresa,Undirected,3.00,0.0118
financiamento,informacao,Undirected,4.00,0.1562
financiamento,verbal,Undirected,5.00,0.2044
financiamento,fabio,Undirected,3.00,0.0016
financiamento,tecnica,Undirected,4.00,0.1621
relatorio,publico,Undirected,3.00,0.0212
relatorio,cientifico,Undirected,14.00,0.3086
relatorio,comercial,Undirected,3.00,0.1559
relatorio,natural,Undirected,3.00,0.1953
relatorio,grupo,Undirected,8.00,0.2809
relatorio,relatorios,Undirected,3.00,0.1178
relatorio,pesquisador,Undirected,3.00,0.0675
relatorio,ponto,Undirected,3.00,0.1034
relatorio,fapesp,Undirected,8.00,0.1717
relatorio,corporacao,Undirected,5.00,0.0685
relatorio,centro,Undirected,3.00,-0.0297
relatorio,universidade,Undirected,3.00,0.0720
relatorio,documentos,Undirected,3.00,0.1659
parte,pergunta,Undirected,6.00,0.1529
parte,centro,Undirected,4.00,-0.0226
parte,arranjo,Undirected,11.00,0.1511
parte,modelo,Undirected,3.00,-0.0013
parte,escala,Undirected,4.00,0.1247
parte,associacao,Undirected,5.00,0.0858
parte,grupo,Undirected,4.00,0.1501
parte,ponto,Undirected,3.00,0.0783
parte,descrevo,Undirected,3.00,0.0911
parte,rede,Undirected,5.00,-0.0127
parte,relacoes,Undirected,3.00,0.1262
parte,empresa,Undirected,6.00,0.0819
parte,entrevistas,Undirected,4.00,0.1046
parte,brasil,Undirected,5.00,0.0655
parte,corporacao,Undirected,4.00,0.0144
parte,fechamento,Undirected,3.00,0.1357
parte,gente,Undirected,3.00,0.0731
parte,recursos,Undirected,3.00,0.0845
parte,publico,Undirected,3.00,-0.0039
publicacoes,modelo,Undirected,9.00,0.1674
publicacoes,cientifico,Undirected,9.00,0.2423
publicacoes,analise,Undirected,17.00,0.3192
publicacoes,centro,Undirected,6.00,0.0506
publicacoes,parceria,Undirected,4.00,0.1827
publicacoes,entrevistas,Undirected,11.00,0.2469
publicacoes,relatorios,Undirected,5.00,0.1839
publicacoes,claudio,Undirected,4.00,-0.0386
publicacoes,termos,Undirected,7.00,0.2218
publicacoes,grupo,Undirected,3.00,0.1343
publicacoes,ponto,Undirected,3.00,0.1004
projeto,pergunta,Undirected,5.00,0.2041
projeto,aberto,Undirected,3.00,0.1814
projeto,modelo,Undirected,3.00,0.0709
projeto,secao,Undirected,3.00,0.2210
projeto,trajetoria,Undirected,3.00,0.1256
projeto,claudio,Undirected,5.00,0.0407
projeto,acesso,Undirected,3.00,0.1599
projeto,informacao,Undirected,4.00,0.2146
projeto,verbal,Undirected,6.00,0.2931
descrevo,actante,Undirected,4.00,0.2088
descrevo,associacao,Undirected,9.00,0.2115
descrevo,seguir,Undirected,16.00,0.2899
descrevo,resposta,Undirected,3.00,0.1831
descrevo,tecnologia,Undirected,3.00,0.0121
descrevo,modelo,Undirected,3.00,0.0358
descrevo,entrevistas,Undirected,5.00,0.1738
descrevo,documentos,Undirected,4.00,0.2179
descrevo,arranjo,Undirected,15.00,0.2345
descrevo,sigo,Undirected,3.00,0.1587
descrevo,ponto,Undirected,4.00,0.1533
descrevo,rede,Undirected,9.00,0.1055
descrevo,segui,Undirected,5.00,0.2173
descrevo,conhecimento,Undirected,5.00,0.1911
descrevo,secao,Undirected,6.00,0.2594
descrevo,trajetoria,Undirected,4.00,0.1275
descrevo,vinculo,Undirected,3.00,0.1200
descrevo,empresa,Undirected,3.00,0.0332
descrevo,instituicao,Undirected,3.00,0.0631
descrevo,brasileiro,Undirected,3.00,0.1831
resposta,claudio,Undirected,25.00,0.3197
resposta,ciencia,Undirected,4.00,0.2020
resposta,campo,Undirected,3.00,0.1056
resposta,bluetalks,Undirected,7.00,0.3302
resposta,pergunta,Undirected,11.00,0.3549
resposta,termos,Undirected,3.00,0.1735
resposta,computacao,Undirected,3.00,0.1798
pergunta,pratica,Undirected,3.00,0.0921
pergunta,rede,Undirected,11.00,0.1007
pergunta,sigo,Undirected,3.00,0.1293
pergunta,publico,Undirected,3.00,0.0037
pergunta,fabio,Undirected,3.00,-0.0065
pergunta,claudio,Undirected,14.00,0.1109
pergunta,bluetalks,Undirected,6.00,0.2129
pergunta,hollerith,Undirected,5.00,0.0923
pergunta,campo,Undirected,11.00,0.1992
pergunta,historica,Undirected,12.00,0.3528
pergunta,universidade,Undirected,4.00,0.0904
pergunta,material,Undirected,3.00,0.0953
pergunta,questao,Undirected,3.00,0.1384
pergunta,ponto,Undirected,3.00,0.0859
pergunta,corporacao,Undirected,5.00,0.0499
computacao,inteligencia,Undirected,10.00,0.2531
computacao,artificial,Undirected,5.00,0.1378
computacao,claudio,Undirected,3.00,-0.0585
computacao,research,Undirected,5.00,0.2271
computacao,tabulacao,Undirected,6.00,0.2330
computacao,fala,Undirected,5.00,0.2530
computacao,tecnologia,Undirected,4.00,0.0431
computacao,hollerith,Undirected,5.00,0.1201
computacao,humano,Undirected,3.00,0.1223
computacao,centro,Undirected,5.00,0.0397
computacao,ciencia,Undirected,8.00,0.2435
computacao,brasil,Undirected,6.00,0.1263
associacao,seguir,Undirected,20.00,0.2442
associacao,fabio,Undirected,10.00,0.1066
associacao,claudio,Undirected,10.00,0.0019
associacao,campo,Undirected,6.00,0.0663
associacao,rede,Undirected,23.00,0.1629
associacao,sigo,Undirected,5.00,0.1577
associacao,actante,Undirected,6.00,0.1951
associacao,segui,Undirected,9.00,0.1931
associacao,codigo,Undirected,3.00,0.0261
associacao,aberto,Undirected,5.00,0.0776
associacao,questao,Undirected,3.00,0.0505
associacao,pesquisador,Undirected,3.00,0.0108
associacao,arranjo,Undirected,9.00,0.0847
associacao,material,Undirected,3.00,0.0561
estados,unidos,Undirected,54.00,0.8599
estados,brasil,Undirected,7.00,0.2014
estados,universidade,Undirected,4.00,0.1670
estados,hollerith,Undirected,3.00,0.1027
estados,corte,Undirected,3.00,0.2126
grupo,gente,Undirected,3.00,0.1810
grupo,vinculo,Undirected,3.00,0.1411
grupo,cientifico,Undirected,7.00,0.2428
grupo,brasil,Undirected,7.00,0.1529
empresa,centro,Undirected,3.00,-0.1127
empresa,claudio,Undirected,5.00,-0.0974
empresa,brasil,Undirected,9.00,0.0812
empresa,modelo,Undirected,3.00,-0.0592
empresa,negocio,Undirected,9.00,0.2326
empresa,codigo,Undirected,6.00,0.1376
empresa,relacao,Undirected,3.00,0.0585
empresa,universidade,Undirected,5.00,0.0504
empresa,tecnologia,Undirected,16.00,0.1343
empresa,tabulacao,Undirected,3.00,0.0437
empresa,trajetoria,Undirected,13.00,0.1960
empresa,corporacao,Undirected,7.00,0.0222
empresa,hollerith,Undirected,11.00,0.1311
empresa,arranjo,Undirected,5.00,-0.0206
empresa,inteligencia,Undirected,5.00,0.0504
empresa,artificial,Undirected,3.00,-0.0203
empresa,tecnica,Undirected,3.00,0.0504
empresa,recursos,Undirected,4.00,0.0615
empresa,fabio,Undirected,8.00,0.0453
empresa,secao,Undirected,7.00,0.1849
empresa,parceria,Undirected,3.00,0.0638
brasileiro,inteligencia,Undirected,18.00,0.4324
brasileiro,artificial,Undirected,12.00,0.3425
brasileiro,brasil,Undirected,3.00,0.0954
brasileiro,fechamento,Undirected,8.00,0.3829
brasileiro,vinculo,Undirected,6.00,0.2761
brasileiro,trajetoria,Undirected,4.00,0.1845
brasileiro,termos,Undirected,3.00,0.1735
brasileiro,arranjo,Undirected,4.00,0.1087
tabulacao,parceria,Undirected,6.00,0.2699
tabulacao,hollerith,Undirected,39.00,0.5118
tabulacao,sistema,Undirected,24.00,0.4872
tabulacao,historica,Undirected,3.00,0.1784
tabulacao,escala,Undirected,4.00,0.1739
tabulacao,trajetoria,Undirected,3.00,0.1010
tabulacao,brasil,Undirected,3.00,0.0509
rede,fabio,Undirected,30.00,0.1440
rede,claudio,Undirected,25.00,0.0212
rede,sigo,Undirected,24.00,0.3084
rede,infraestrutura,Undirected,3.00,-0.0903
rede,trajetoria,Undirected,5.00,-0.0133
rede,corporacao,Undirected,9.00,-0.0203
rede,seguir,Undirected,12.00,0.0478
rede,corte,Undirected,23.00,0.3120
rede,segui,Undirected,19.00,0.2386
rede,universidade,Undirected,5.00,-0.0202
rede,publico,Undirected,5.00,-0.0741
rede,relacao,Undirected,11.00,0.1650
rede,hollerith,Undirected,10.00,0.0398
rede,historica,Undirected,3.00,0.0065
rede,ponto,Undirected,3.00,-0.0460
rede,pesquisador,Undirected,4.00,-0.0506
rede,analise,Undirected,25.00,0.1918
rede,humano,Undirected,10.00,0.1027
rede,actante,Undirected,5.00,0.0702
rede,arranjo,Undirected,5.00,-0.0912
rede,centro,Undirected,16.00,0.0151
rede,etnografia,Undirected,4.00,-0.0226
rede,conhecimento,Undirected,3.00,-0.0398
rede,vinculo,Undirected,3.00,-0.0414
rede,artificial,Undirected,4.00,-0.0556
rede,investigacao,Undirected,3.00,0.0332
rede,termos,Undirected,12.00,0.1372
rede,negocio,Undirected,3.00,0.0114
sistema,bluetalks,Undirected,3.00,0.1413
sistema,claudio,Undirected,4.00,-0.0282
sistema,hollerith,Undirected,20.00,0.3347
sistema,seguir,Undirected,3.00,0.0382
sistema,linguagem,Undirected,3.00,0.1198
fapesp,centro,Undirected,22.00,0.1738
fapesp,modelo,Undirected,6.00,0.0425
fapesp,arranjo,Undirected,27.00,0.2570
fapesp,fabio,Undirected,7.00,0.0488
fapesp,claudio,Undirected,6.00,-0.0563
fapesp,relatorios,Undirected,5.00,0.1193
fapesp,parceria,Undirected,6.00,0.1761
fapesp,recursos,Undirected,11.00,0.2281
fapesp,instituicao,Undirected,8.00,0.1120
fapesp,publico,Undirected,4.00,-0.0101
fapesp,gente,Undirected,3.00,0.0840
fapesp,informacao,Undirected,4.00,0.0999
fapesp,verbal,Undirected,3.00,0.0797
fapesp,escala,Undirected,5.00,0.1140
fapesp,inovacao,Undirected,4.00,0.0659
fapesp,infraestrutura,Undirected,4.00,0.0291
fapesp,material,Undirected,3.00,0.0489
publico,vinculo,Undirected,11.00,0.2038
publico,fala,Undirected,3.00,0.0882
publico,universidade,Undirected,29.00,0.3354
publico,pesquisador,Undirected,5.00,0.0456
publico,infraestrutura,Undirected,5.00,0.0367
publico,codigo,Undirected,9.00,0.1979
publico,aberto,Undirected,5.00,0.1165
publico,modelo,Undirected,3.00,-0.0592
publico,analise,Undirected,3.00,-0.0132
publico,fabio,Undirected,5.00,-0.0144
publico,claudio,Undirected,5.00,-0.0974
publico,corporacao,Undirected,16.00,0.1416
publico,centro,Undirected,11.00,0.0421
publico,arranjo,Undirected,11.00,0.0831
publico,entrevistas,Undirected,6.00,0.0973
publico,questao,Undirected,4.00,0.1095
publico,ponto,Undirected,4.00,0.0551
publico,relatorios,Undirected,5.00,0.0990
publico,documentos,Undirected,5.00,0.1501
publico,relacao,Undirected,5.00,0.1241
publico,tecnologia,Undirected,4.00,-0.0516
publico,instituicao,Undirected,13.00,0.1632
publico,relacoes,Undirected,6.00,0.1602
publico,inovacao,Undirected,3.00,0.0118
publico,recursos,Undirected,4.00,0.0615
publico,brasil,Undirected,6.00,0.0268
gente,fabio,Undirected,3.00,0.0080
gente,negocio,Undirected,9.00,0.3775
gente,claudio,Undirected,4.00,0.0098
gente,brasil,Undirected,9.00,0.2261
gente,recursos,Undirected,3.00,0.1533
gente,parceria,Undirected,3.00,0.1378
fechamento,brasil,Undirected,13.00,0.3035
fechamento,vinculo,Undirected,9.00,0.3319
fechamento,infraestrutura,Undirected,3.00,0.1157
fechamento,research,Undirected,13.00,0.4457
fechamento,claudio,Undirected,4.00,0.0231
fechamento,parceria,Undirected,3.00,0.2034
fechamento,aberto,Undirected,3.00,0.1909
fechamento,verbal,Undirected,3.00,0.2002
codigo,negocio,Undirected,5.00,0.2607
codigo,aberto,Undirected,54.00,0.7332
codigo,inovacao,Undirected,3.00,0.1210
codigo,modelo,Undirected,12.00,0.2478
codigo,corte,Undirected,7.00,0.3090
codigo,tecnica,Undirected,3.00,0.1596
codigo,questao,Undirected,3.00,0.1822
codigo,linguagem,Undirected,3.00,0.1391
hollerith,infraestrutura,Undirected,3.00,0.0010
hollerith,seguir,Undirected,5.00,0.0334
hollerith,parceria,Undirected,4.00,0.1257
hollerith,trajetoria,Undirected,9.00,0.1670
hollerith,questao,Undirected,4.00,0.1352
hollerith,relacao,Undirected,5.00,0.1505
hollerith,corporacao,Undirected,5.00,0.0068
hollerith,comercial,Undirected,5.00,0.1659
hollerith,tecnica,Undirected,3.00,0.0752
hollerith,pratica,Undirected,4.00,0.0872
hollerith,unidos,Undirected,3.00,0.1307
vinculo,instituicao,Undirected,9.00,0.2066
vinculo,infraestrutura,Undirected,6.00,0.1544
vinculo,universidade,Undirected,4.00,0.1125
vinculo,questao,Undirected,6.00,0.2596
vinculo,arranjo,Undirected,4.00,0.0433
vinculo,centro,Undirected,8.00,0.0972
vinculo,brasil,Undirected,3.00,0.0322
vinculo,ponto,Undirected,3.00,0.1072
vinculo,modelo,Undirected,3.00,0.0276
vinculo,comercial,Undirected,3.00,0.1598
