Source,Target,Type,Weight,npmi
maior,rotulo,Undirected,4.00,0.0360
maior,corpus,Undirected,3.00,0.1142
maior,vocabulario,Undirected,4.00,0.0248
maior,science,Undirected,3.00,0.0467
maior,area,Undirected,7.00,0.1985
maior,inteligencia,Undirected,4.00,-0.0457
maior,artificial,Undirected,6.00,-0.0013
maior,rede,Undirected,4.00,0.0157
maior,dado,Undirected,4.00,0.0467
maior,producao,Undirected,3.00,0.1054
maior,ciencia,Undirected,4.00,0.0093
maior,humano,Undirected,5.00,0.0616
maior,antropologia,Undirected,3.00,0.0710
maior,defesas,Undirected,3.00,0.1412
maior,interna,Undirected,4.00,0.2240
maior,distribuicao,Undirected,4.00,0.1435
maior,termos,Undirected,10.00,0.2235
maior,frequencia,Undirected,11.00,0.3341
descreve,secao,Undirected,9.00,0.1506
descreve,inteligencia,Undirected,5.00,-0.1100
descreve,artificial,Undirected,5.00,-0.1112
descreve,dado,Undirected,3.00,-0.0701
descreve,parte,Undirected,19.00,0.2400
descreve,etapa,Undirected,7.00,0.1126
descreve,livros,Undirected,6.00,0.1479
descreve,latour,Undirected,48.00,0.2191
descreve,militar,Undirected,5.00,-0.0484
descreve,livro,Undirected,4.00,0.0735
descreve,haraway,Undirected,10.00,0.1757
descreve,vocabulario,Undirected,8.00,0.0178
descreve,sistema,Undirected,9.00,0.1512
descreve,rotulos,Undirected,3.00,-0.0322
descreve,rotulo,Undirected,5.00,-0.0262
descreve,pratica,Undirected,7.00,0.0829
descreve,campo,Undirected,4.00,-0.0664
descreve,ocorrencias,Undirected,3.00,-0.0303
descreve,teoria,Undirected,21.00,0.2174
descreve,clarifications,Undirected,3.00,0.0746
descreve,textil,Undirected,8.00,0.1442
descreve,rede,Undirected,6.00,-0.0264
descreve,objeto,Undirected,9.00,0.0797
descreve,escrita,Undirected,6.00,0.1277
descreve,descrever,Undirected,3.00,0.0587
descreve,ciencia,Undirected,6.00,-0.0331
descreve,registro,Undirected,5.00,0.0521
descreve,cadeia,Undirected,6.00,0.0970
descreve,modelo,Undirected,4.00,-0.0021
descreve,densidade,Undirected,3.00,0.0050
dado,inteligencia,Undirected,8.00,-0.1034
dado,artificial,Undirected,10.00,-0.0796
dado,analise,Undirected,9.00,-0.0092
dado,repositorio,Undirected,43.00,0.4002
dado,pratica,Undirected,6.00,0.0200
dado,ciencia,Undirected,6.00,-0.0762
dado,latour,Undirected,5.00,-0.1423
dado,science,Undirected,3.00,-0.0771
dado,action,Undirected,5.00,0.0231
dado,leitura,Undirected,13.00,0.0739
dado,livros,Undirected,3.00,0.0211
dado,livro,Undirected,3.00,-0.0001
dado,palavras,Undirected,3.00,-0.0090
dado,rede,Undirected,3.00,-0.1400
dado,estudos,Undirected,3.00,-0.0336
dado,digital,Undirected,6.00,0.0627
dado,campo,Undirected,5.00,-0.0845
dado,conhecimento,Undirected,3.00,-0.0890
dado,modelo,Undirected,26.00,0.2130
dado,corpus,Undirected,3.00,-0.0096
dado,sistema,Undirected,9.00,0.1058
dado,mediacao,Undirected,3.00,-0.0251
dado,sociais,Undirected,3.00,-0.0284
dado,catalogo,Undirected,3.00,-0.0718
dado,figuras,Undirected,26.00,0.3198
dado,secao,Undirected,3.00,-0.0274
dado,scielo,Undirected,10.00,0.1328
dado,brasileira,Undirected,4.00,0.0489
dado,recorte,Undirected,3.00,0.0145
dado,openalex,Undirected,8.00,0.1412
dado,tecnologia,Undirected,7.00,-0.0092
dado,antropologia,Undirected,5.00,0.0032
sociologia,antropologia,Undirected,20.00,0.3692
sociologia,conhecimento,Undirected,26.00,0.3656
sociologia,digital,Undirected,24.00,0.4133
sociologia,tecnologia,Undirected,13.00,0.2350
sociologia,social,Undirected,6.00,0.1879
sociologia,artificial,Undirected,7.00,0.0330
sociologia,parte,Undirected,5.00,0.1601
sociologia,secao,Undirected,3.00,0.1106
sociologia,objeto,Undirected,3.00,0.0482
sociologia,inteligencia,Undirected,4.00,-0.0310
sociologia,ciencia,Undirected,5.00,0.0505
sociologia,defesas,Undirected,4.00,0.1930
sociologia,brasileira,Undirected,3.00,0.1540
producao,artificial,Undirected,7.00,-0.0181
producao,generativa,Undirected,4.00,0.1060
producao,militar,Undirected,3.00,-0.0498
producao,analise,Undirected,3.00,-0.0365
producao,latour,Undirected,3.00,-0.0986
producao,conhecimento,Undirected,11.00,0.1686
producao,area,Undirected,14.00,0.2691
producao,parte,Undirected,6.00,0.1349
producao,cadeia,Undirected,6.00,0.1530
producao,modelo,Undirected,3.00,0.0183
producao,aprendizado,Undirected,3.00,0.0798
producao,campo,Undirected,6.00,0.0344
producao,brasileira,Undirected,16.00,0.3556
producao,distribuicao,Undirected,8.00,0.2045
producao,ciencia,Undirected,9.00,0.0744
producao,humano,Undirected,9.00,0.1026
producao,inteligencia,Undirected,9.00,0.0139
producao,defesas,Undirected,3.00,0.1090
producao,mostra,Undirected,3.00,0.0867
producao,scielo,Undirected,3.00,0.0754
producao,openalex,Undirected,3.00,0.1105
producao,etnografia,Undirected,3.00,0.0373
pesquisa,inteligencia,Undirected,30.00,0.1302
pesquisa,artificial,Undirected,27.00,0.1115
pesquisa,haraway,Undirected,3.00,0.0263
pesquisa,secao,Undirected,8.00,0.1400
pesquisa,estudos,Undirected,9.00,0.1498
pesquisa,ciencia,Undirected,12.00,0.0596
pesquisa,tecnologia,Undirected,4.00,-0.0251
pesquisa,parte,Undirected,8.00,0.1229
pesquisa,campo,Undirected,5.00,-0.0366
pesquisa,etnografia,Undirected,5.00,0.0495
pesquisa,pratica,Undirected,8.00,0.1066
pesquisa,industria,Undirected,7.00,0.1633
pesquisa,objeto,Undirected,29.00,0.2704
pesquisa,contagem,Undirected,3.00,0.0323
pesquisa,leitura,Undirected,3.00,-0.0530
pesquisa,sociais,Undirected,7.00,0.1206
pesquisa,palavras,Undirected,3.00,0.0362
pesquisa,humano,Undirected,5.00,-0.0216
pesquisa,tecnica,Undirected,14.00,0.1786
pesquisa,mediacao,Undirected,3.00,0.0633
pesquisa,area,Undirected,3.00,0.0090
pesquisa,rede,Undirected,4.00,-0.0654
pesquisa,brasileira,Undirected,4.00,0.0956
pesquisa,termos,Undirected,3.00,-0.0160
pesquisa,defesas,Undirected,3.00,0.0626
pesquisa,conceito,Undirected,3.00,-0.0056
pesquisa,recorte,Undirected,3.00,0.0597
pesquisa,social,Undirected,3.00,0.0050
ator,teoria,Undirected,152.00,0.7072
ator,rede,Undirected,154.00,0.5934
ator,objeto,Undirected,6.00,0.0398
ator,obras,Undirected,4.00,0.0126
ator,latour,Undirected,19.00,0.0782
ator,campo,Undirected,4.00,-0.0550
ator,vocabulario,Undirected,10.00,0.0590
ator,pratica,Undirected,3.00,-0.0064
ator,sociais,Undirected,6.00,0.1063
ator,palavras,Undirected,5.00,0.1034
ator,descrever,Undirected,3.00,0.0697
ator,humano,Undirected,8.00,-0.0156
obras,latour,Undirected,35.00,0.1616
obras,vocabulario,Undirected,13.00,0.0821
obras,militar,Undirected,9.00,0.0211
obras,etapa,Undirected,13.00,0.2023
obras,recorte,Undirected,5.00,0.1167
obras,corpus,Undirected,14.00,0.2389
obras,analise,Undirected,22.00,0.1655
obras,lexicometrica,Undirected,11.00,0.2525
obras,teoria,Undirected,5.00,0.0220
obras,rede,Undirected,7.00,-0.0083
obras,laboratory,Undirected,6.00,0.1455
obras,life,Undirected,3.00,0.0475
obras,rotulos,Undirected,11.00,0.1280
obras,densidade,Undirected,17.00,0.2401
obras,palavras,Undirected,5.00,0.0918
obras,contagem,Undirected,10.00,0.1825
obras,registro,Undirected,3.00,-0.0066
obras,rotulo,Undirected,6.00,-0.0052
obras,topologia,Undirected,3.00,0.0416
obras,catalogo,Undirected,11.00,0.1284
obras,figuras,Undirected,3.00,0.0481
obras,sustenta,Undirected,4.00,0.0504
obras,parte,Undirected,6.00,0.0789
obras,leitura,Undirected,5.00,-0.0027
obras,livro,Undirected,7.00,0.1459
obras,relacao,Undirected,6.00,0.1111
obras,aime,Undirected,7.00,0.0522
obras,mostra,Undirected,3.00,0.0349
obras,openalex,Undirected,8.00,0.1858
obras,inteligencia,Undirected,11.00,-0.0206
obras,artificial,Undirected,9.00,-0.0463
obras,campo,Undirected,8.00,0.0128
obras,scielo,Undirected,6.00,0.1075
obras,interna,Undirected,6.00,0.1919
objeto,etapa,Undirected,3.00,-0.0101
objeto,teoria,Undirected,14.00,0.1366
objeto,rede,Undirected,8.00,-0.0142
objeto,militar,Undirected,5.00,-0.0693
objeto,industria,Undirected,6.00,0.1149
objeto,contagem,Undirected,5.00,0.0667
objeto,secao,Undirected,4.00,0.0249
objeto,registro,Undirected,4.00,0.0053
objeto,latour,Undirected,13.00,-0.0117
objeto,densidade,Undirected,4.00,0.0172
objeto,rotulos,Undirected,3.00,-0.0519
objeto,pratica,Undirected,5.00,0.0198
objeto,tecnica,Undirected,9.00,0.0854
objeto,vocabulario,Undirected,6.00,-0.0382
objeto,inteligencia,Undirected,30.00,0.0967
objeto,artificial,Undirected,44.00,0.1600
objeto,etnografia,Undirected,18.00,0.2011
objeto,obra,Undirected,4.00,-0.0107
objeto,relacao,Undirected,5.00,0.0667
objeto,conhecimento,Undirected,14.00,0.1197
objeto,escrita,Undirected,3.00,0.0226
objeto,descrever,Undirected,3.00,0.0390
objeto,campo,Undirected,9.00,0.0053
objeto,estudos,Undirected,6.00,0.0675
objeto,sociais,Undirected,4.00,0.0240
objeto,ciencia,Undirected,10.00,0.0064
objeto,recorte,Undirected,6.00,0.1195
objeto,tecnologia,Undirected,10.00,0.0584
objeto,analise,Undirected,8.00,-0.0009
objeto,humano,Undirected,4.00,-0.0721
objeto,cadeia,Undirected,3.00,-0.0058
objeto,modelo,Undirected,3.00,-0.0532
objeto,sistema,Undirected,3.00,-0.0068
objeto,scielo,Undirected,3.00,0.0039
mediacao,inteligencia,Undirected,3.00,-0.0714
mediacao,artificial,Undirected,5.00,-0.0178
mediacao,tecnica,Undirected,96.00,0.7113
mediacao,latour,Undirected,17.00,0.1573
mediacao,conceito,Undirected,24.00,0.3941
mediacao,pandora,Undirected,4.00,0.1572
mediacao,mostra,Undirected,3.00,0.1231
mediacao,descrever,Undirected,3.00,0.1469
mediacao,generativa,Undirected,11.00,0.2910
mediacao,sistema,Undirected,3.00,0.1011
mediacao,campo,Undirected,3.00,-0.0075
openalex,scielo,Undirected,24.00,0.4399
openalex,mostra,Undirected,3.00,0.1239
openalex,campo,Undirected,4.00,0.0255
openalex,base,Undirected,13.00,0.3542
openalex,catalogo,Undirected,8.00,0.1840
openalex,recorte,Undirected,11.00,0.3326
openalex,inteligencia,Undirected,4.00,-0.0405
openalex,artificial,Undirected,9.00,0.0548
openalex,conceito,Undirected,13.00,0.2837
openalex,interna,Undirected,4.00,0.2292
openalex,repositorio,Undirected,12.00,0.3218
openalex,brasileira,Undirected,4.00,0.1819
openalex,leitura,Undirected,3.00,0.0306
industria,militar,Undirected,89.00,0.5522
industria,registro,Undirected,11.00,0.2516
industria,latour,Undirected,8.00,0.0418
industria,vocabulario,Undirected,9.00,0.1241
industria,sustenta,Undirected,3.00,0.0978
industria,science,Undirected,3.00,0.0432
industria,obra,Undirected,4.00,0.0927
industria,textil,Undirected,4.00,0.1377
industria,tecnologia,Undirected,3.00,0.0193
industria,parte,Undirected,3.00,0.0776
sustenta,militar,Undirected,5.00,0.0021
sustenta,analise,Undirected,3.00,-0.0407
sustenta,secao,Undirected,6.00,0.1470
sustenta,vocabulario,Undirected,7.00,0.0539
sustenta,haraway,Undirected,6.00,0.1562
sustenta,leitura,Undirected,26.00,0.2949
sustenta,densidade,Undirected,5.00,0.1148
sustenta,rotulo,Undirected,9.00,0.0991
sustenta,figuras,Undirected,6.00,0.1856
sustenta,obra,Undirected,3.00,0.0255
sustenta,distribuicao,Undirected,4.00,0.1061
sustenta,rotulos,Undirected,6.00,0.0987
sustenta,topologia,Undirected,4.00,0.1247
sustenta,artigos,Undirected,3.00,0.0423
sustenta,clarifications,Undirected,3.00,0.1222
sustenta,livro,Undirected,4.00,0.1227
sustenta,catalogo,Undirected,5.00,0.0758
sustenta,etapa,Undirected,3.00,0.0572
sustenta,aime,Undirected,3.00,0.0024
sustenta,conhecimento,Undirected,3.00,-0.0015
sustenta,sistema,Undirected,3.00,0.0606
sustenta,humano,Undirected,3.00,-0.0339
sustenta,tecnica,Undirected,3.00,0.0224
sustenta,rede,Undirected,5.00,0.0035
lexicometrica,analise,Undirected,95.00,0.6274
lexicometrica,latour,Undirected,8.00,0.0691
lexicometrica,campo,Undirected,3.00,0.0091
lexicometrica,secao,Undirected,3.00,0.1173
lexicometrica,recorte,Undirected,3.00,0.1592
lexicometrica,base,Undirected,3.00,0.1530
lexicometrica,leitura,Undirected,6.00,0.1322
lexicometrica,corpus,Undirected,3.00,0.1351
lexicometrica,etapa,Undirected,8.00,0.2482
lexicometrica,aime,Undirected,12.00,0.2350
lexicometrica,relacao,Undirected,3.00,0.1317
lexicometrica,catalogo,Undirected,5.00,0.1364
parte,escrita,Undirected,6.00,0.1573
parte,livro,Undirected,3.00,0.0671
parte,analise,Undirected,4.00,-0.0304
parte,etnografia,Undirected,9.00,0.1512
parte,secao,Undirected,11.00,0.2119
parte,rotulos,Undirected,4.00,0.0275
parte,etapa,Undirected,3.00,0.0369
parte,artigos,Undirected,3.00,0.0220
parte,densidade,Undirected,3.00,0.0323
parte,registro,Undirected,3.00,0.0208
parte,digital,Undirected,3.00,0.0494
parte,rede,Undirected,9.00,0.0538
parte,artificial,Undirected,11.00,0.0100
parte,antropologia,Undirected,5.00,0.0744
parte,ciencia,Undirected,4.00,-0.0491
parte,inteligencia,Undirected,11.00,0.0114
parte,humano,Undirected,3.00,-0.0542
parte,cadeia,Undirected,3.00,0.0413
parte,campo,Undirected,6.00,0.0080
parte,defesas,Undirected,3.00,0.0846
registro,militar,Undirected,31.00,0.2382
registro,analise,Undirected,4.00,-0.0343
registro,rotulo,Undirected,6.00,0.0204
registro,etapa,Undirected,5.00,0.0668
registro,science,Undirected,7.00,0.0871
registro,action,Undirected,6.00,0.1139
registro,densidade,Undirected,5.00,0.0894
registro,pandora,Undirected,5.00,0.1187
registro,hope,Undirected,3.00,0.0711
registro,latour,Undirected,12.00,0.0293
registro,topologico,Undirected,9.00,0.2788
registro,textil,Undirected,8.00,0.1707
registro,vocabulario,Undirected,17.00,0.1211
registro,artigos,Undirected,3.00,0.0183
registro,clarifications,Undirected,4.00,0.1339
registro,network,Undirected,4.00,0.0923
registro,livros,Undirected,12.00,0.2641
registro,escrita,Undirected,6.00,0.1290
registro,quadro,Undirected,3.00,0.0610
registro,aime,Undirected,5.00,0.0363
registro,pratica,Undirected,5.00,0.0657
registro,rede,Undirected,6.00,-0.0008
registro,campo,Undirected,4.00,-0.0420
registro,secao,Undirected,3.00,0.0361
haraway,latour,Undirected,22.00,0.1443
haraway,secao,Undirected,7.00,0.1722
haraway,lado,Undirected,8.00,0.1839
haraway,vocabulario,Undirected,4.00,-0.0089
haraway,textil,Undirected,5.00,0.1362
interna,catalogo,Undirected,3.00,0.0999
interna,frequencia,Undirected,3.00,0.2064
interna,densidade,Undirected,6.00,0.2300
interna,ciencia,Undirected,4.00,0.0588
interna,inteligencia,Undirected,4.00,0.0037
interna,artificial,Undirected,4.00,0.0025
interna,mostra,Undirected,6.00,0.2624
